--- ckecing 60 0 - [50.871566422676864, 46.83849931301349, 44.76250087849967, 39.08141751074401, 50.370136212419446] [nan, -4.033067109663371, -2.0759984345138207, -5.681083367755662, 11.288718701675435]- [0.1304854916310738, 0.1257498607123153, 0.09388074291715387, -0.010974357612226981, 0.07177509209856225] [nan, -0.004735630918758504, -0.03186911779516144, -0.10485510052938085, 0.08274944971078924] 
--- ckecing 61 0 - [46.83849931301349, 44.76250087849967, 39.08141751074401, 50.370136212419446, 45.633041306862296] [nan, -2.0759984345138207, -5.681083367755662, 11.288718701675435, -4.73709490555715]- [0.1257498607123153, 0.09388074291715387, -0.010974357612226981, 0.07177509209856225, 0.05126810620959077] [nan, -0.03186911779516144, -0.10485510052938085, 0.08274944971078924, -0.020506985888971485] 
--- ckecing 62 0 - [44.76250087849967, 39.08141751074401, 50.370136212419446, 45.633041306862296, 49.55307969234252] [nan, -5.681083367755662, 11.288718701675435, -4.73709490555715, 3.9200383854802254]- [0.09388074291715387, -0.010974357612226981, 0.07177509209856225, 0.05126810620959077, 0.09782635742443513] [nan, -0.10485510052938085, 0.08274944971078924, -0.020506985888971485, 0.04655825121484436] 
--- ckecing 63 0 - [39.08141751074401, 50.370136212419446, 45.633041306862296, 49.55307969234252, 49.55307969234252] [nan, 11.288718701675435, -4.73709490555715, 3.9200383854802254, 0.0]- [-0.010974357612226981, 0.07177509209856225, 0.05126810620959077, 0.09782635742443513, 0.1269584526693427] [nan, 0.08274944971078924, -0.020506985888971485, 0.04655825121484436, 0.029132095244907563] 
--- ckecing 64 0 - [50.370136212419446, 45.633041306862296, 49.55307969234252, 49.55307969234252, 48.728952542107244] [nan, -4.73709490555715, 3.9200383854802254, 0.0, -0.8241271502352774]- [0.07177509209856225, 0.05126810620959077, 0.09782635742443513, 0.1269584526693427, 0.13186447489991387] [nan, -0.020506985888971485, 0.04655825121484436, 0.029132095244907563, 0.004906022230571183] 
--- ckecing 65 0 - [45.633041306862296, 49.55307969234252, 49.55307969234252, 48.728952542107244, 47.871548104950165] [nan, 3.9200383854802254, 0.0, -0.8241271502352774, -0.8574044371570793]- [0.05126810620959077, 0.09782635742443513, 0.1269584526693427, 0.13186447489991387, 0.12102833629824133] [nan, 0.04655825121484436, 0.029132095244907563, 0.004906022230571183, -0.01083613860167254] 
--- ckecing 66 0 - [49.55307969234252, 49.55307969234252, 48.728952542107244, 47.871548104950165, 45.34175489026817] [nan, 0.0, -0.8241271502352774, -0.8574044371570793, -2.5297932146819946]- [0.09782635742443513, 0.1269584526693427, 0.13186447489991387, 0.12102833629824133, 0.07828133415850097] [nan, 0.029132095244907563, 0.004906022230571183, -0.01083613860167254, -0.042747002139740364] 
--- ckecing 67 0 - [49.55307969234252, 48.728952542107244, 47.871548104950165, 45.34175489026817, 44.48200287233142] [nan, -0.8241271502352774, -0.8574044371570793, -2.5297932146819946, -0.8597520179367493]- [0.1269584526693427, 0.13186447489991387, 0.12102833629824133, 0.07828133415850097, 0.03993185279845518] [nan, 0.004906022230571183, -0.01083613860167254, -0.042747002139740364, -0.03834948136004579] 
--- ckecing 68 0 - [48.728952542107244, 47.871548104950165, 45.34175489026817, 44.48200287233142, 51.80800090363885] [nan, -0.8574044371570793, -2.5297932146819946, -0.8597520179367493, 7.325998031307428]- [0.13186447489991387, 0.12102833629824133, 0.07828133415850097, 0.03993185279845518, 0.10326083168432243] [nan, -0.01083613860167254, -0.042747002139740364, -0.03834948136004579, 0.06332897888586725] 
--- ckecing 69 0 - [47.871548104950165, 45.34175489026817, 44.48200287233142, 51.80800090363885, 51.31819191745864] [nan, -2.5297932146819946, -0.8597520179367493, 7.325998031307428, -0.48980898618020774]- [0.12102833629824133, 0.07828133415850097, 0.03993185279845518, 0.10326083168432243, 0.1355054783116646] [nan, -0.042747002139740364, -0.03834948136004579, 0.06332897888586725, 0.032244646627342166] 
--- ckecing 70 0 - [45.34175489026817, 44.48200287233142, 51.80800090363885, 51.31819191745864, 51.53749158264107] [nan, -0.8597520179367493, 7.325998031307428, -0.48980898618020774, 0.21929966518242594]- [0.07828133415850097, 0.03993185279845518, 0.10326083168432243, 0.1355054783116646, 0.1545642019262689] [nan, -0.03834948136004579, 0.06332897888586725, 0.032244646627342166, 0.01905872361460431] 
--- ckecing 71 0 - [44.48200287233142, 51.80800090363885, 51.31819191745864, 51.53749158264107, 62.35740647813554] [nan, 7.325998031307428, -0.48980898618020774, 0.21929966518242594, 10.81991489549447]- [0.03993185279845518, 0.10326083168432243, 0.1355054783116646, 0.1545642019262689, 0.3127020282791923] [nan, 0.06332897888586725, 0.032244646627342166, 0.01905872361460431, 0.1581378263529234] 
--- ckecing 72 0 - [51.80800090363885, 51.31819191745864, 51.53749158264107, 62.35740647813554, 60.694874249915095] [nan, -0.48980898618020774, 0.21929966518242594, 10.81991489549447, -1.6625322282204422]- [0.10326083168432243, 0.1355054783116646, 0.1545642019262689, 0.3127020282791923, 0.380530751996527] [nan, 0.032244646627342166, 0.01905872361460431, 0.1581378263529234, 0.06782872371733467] 
--- ckecing 73 0 - [51.31819191745864, 51.53749158264107, 62.35740647813554, 60.694874249915095, 60.6948742499151] [nan, 0.21929966518242594, 10.81991489549447, -1.6625322282204422, 7.105427357601002e-15]- [0.1355054783116646, 0.1545642019262689, 0.3127020282791923, 0.380530751996527, 0.40456324865454246] [nan, 0.01905872361460431, 0.1581378263529234, 0.06782872371733467, 0.02403249665801549] 
--- ckecing 74 0 - [51.53749158264107, 62.35740647813554, 60.694874249915095, 60.6948742499151, 47.18547658196759] [nan, 10.81991489549447, -1.6625322282204422, 7.105427357601002e-15, -13.50939766794751]- [0.1545642019262689, 0.3127020282791923, 0.380530751996527, 0.40456324865454246, 0.2394190544564841] [nan, 0.1581378263529234, 0.06782872371733467, 0.02403249665801549, -0.16514419419805837] 
--- ckecing 75 0 - [62.35740647813554, 60.694874249915095, 60.6948742499151, 47.18547658196759, 47.18547658196759] [nan, -1.6625322282204422, 7.105427357601002e-15, -13.50939766794751, 0.0]- [0.3127020282791923, 0.380530751996527, 0.40456324865454246, 0.2394190544564841, 0.12335818202863645] [nan, 0.06782872371733467, 0.02403249665801549, -0.16514419419805837, -0.11606087242784764] 
--- ckecing 76 0 - [60.694874249915095, 60.6948742499151, 47.18547658196759, 47.18547658196759, 51.630508243309826] [nan, 7.105427357601002e-15, -13.50939766794751, 0.0, 4.4450316613422345]- [0.380530751996527, 0.40456324865454246, 0.2394190544564841, 0.12335818202863645, 0.10066245004663105] [nan, 0.02403249665801549, -0.16514419419805837, -0.11606087242784764, -0.022695731982005404] 
--- ckecing 77 0 - [60.6948742499151, 47.18547658196759, 47.18547658196759, 51.630508243309826, 51.630508243309826] [nan, -13.50939766794751, 0.0, 4.4450316613422345, 0.0]- [0.40456324865454246, 0.2394190544564841, 0.12335818202863645, 0.10066245004663105, 0.08064877620285825] [nan, -0.16514419419805837, -0.11606087242784764, -0.022695731982005404, -0.020013673843772797] 
--- ckecing 78 0 - [47.18547658196759, 47.18547658196759, 51.630508243309826, 51.630508243309826, 51.630508243309826] [nan, 0.0, 4.4450316613422345, 0.0, 0.0]- [0.2394190544564841, 0.12335818202863645, 0.10066245004663105, 0.08064877620285825, 0.06318149941941564] [nan, -0.11606087242784764, -0.022695731982005404, -0.020013673843772797, -0.017467276783442606] 
--- ckecing 79 0 - [47.18547658196759, 51.630508243309826, 51.630508243309826, 51.630508243309826, 55.4214247353797] [nan, 4.4450316613422345, 0.0, 0.0, 3.7909164920698757]- [0.12335818202863645, 0.10066245004663105, 0.08064877620285825, 0.06318149941941564, 0.09403063302501193] [nan, -0.022695731982005404, -0.020013673843772797, -0.017467276783442606, 0.030849133605596282] 
--- ckecing 80 0 - [51.630508243309826, 51.630508243309826, 51.630508243309826, 55.4214247353797, 54.84281316502633] [nan, 0.0, 0.0, 3.7909164920698757, -0.5786115703533738]- [0.10066245004663105, 0.08064877620285825, 0.06318149941941564, 0.09403063302501193, 0.10163977153323309] [nan, -0.020013673843772797, -0.017467276783442606, 0.030849133605596282, 0.007609138508221161] 
--- ckecing 81 0 - [51.630508243309826, 51.630508243309826, 55.4214247353797, 54.84281316502633, 54.502375940612175] [nan, 0.0, 3.7909164920698757, -0.5786115703533738, -0.3404372244141527]- [0.08064877620285825, 0.06318149941941564, 0.09403063302501193, 0.10163977153323309, 0.09660469668762395] [nan, -0.017467276783442606, 0.030849133605596282, 0.007609138508221161, -0.005035074845609139] 
--- ckecing 82 0 - [51.630508243309826, 55.4214247353797, 54.84281316502633, 54.502375940612175, 46.48496389051409] [nan, 3.7909164920698757, -0.5786115703533738, -0.3404372244141527, -8.017412050098088]- [0.06318149941941564, 0.09403063302501193, 0.10163977153323309, 0.09660469668762395, 0.004554336035638845] [nan, 0.030849133605596282, 0.007609138508221161, -0.005035074845609139, -0.0920503606519851] 
--- ckecing 83 0 - [55.4214247353797, 54.84281316502633, 54.502375940612175, 46.48496389051409, 54.23992396625948] [nan, -0.5786115703533738, -0.3404372244141527, -8.017412050098088, 7.7549600757453945]- [0.09403063302501193, 0.10163977153323309, 0.09660469668762395, 0.004554336035638845, 0.033172694157917515] [nan, 0.007609138508221161, -0.005035074845609139, -0.0920503606519851, 0.02861835812227867] 
--- ckecing 84 0 - [54.84281316502633, 54.502375940612175, 46.48496389051409, 54.23992396625948, 48.6305002155532] [nan, -0.3404372244141527, -8.017412050098088, 7.7549600757453945, -5.609423750706284]- [0.10163977153323309, 0.09660469668762395, 0.004554336035638845, 0.033172694157917515, -0.01731435459854097] [nan, -0.005035074845609139, -0.0920503606519851, 0.02861835812227867, -0.050487048756458486] 
--- ckecing 85 0 - [54.502375940612175, 46.48496389051409, 54.23992396625948, 48.6305002155532, 48.6305002155532] [nan, -8.017412050098088, 7.7549600757453945, -5.609423750706284, 0.0]- [0.09660469668762395, 0.004554336035638845, 0.033172694157917515, -0.01731435459854097, -0.04960304532800808] [nan, -0.0920503606519851, 0.02861835812227867, -0.050487048756458486, -0.03228869072946711] 
--- ckecing 86 0 - [46.48496389051409, 54.23992396625948, 48.6305002155532, 48.6305002155532, 39.8645856621396] [nan, 7.7549600757453945, -5.609423750706284, 0.0, -8.765914553413594]- [0.004554336035638845, 0.033172694157917515, -0.01731435459854097, -0.04960304532800808, -0.18801870724943426] [nan, 0.02861835812227867, -0.050487048756458486, -0.03228869072946711, -0.13841566192142618] 
--- ckecing 87 0 - [54.23992396625948, 48.6305002155532, 48.6305002155532, 39.8645856621396, 41.44499271947993] [nan, -5.609423750706284, 0.0, -8.765914553413594, 1.5804070573403237]- [0.033172694157917515, -0.01731435459854097, -0.04960304532800808, -0.18801870724943426, -0.24933656437620513] [nan, -0.050487048756458486, -0.03228869072946711, -0.13841566192142618, -0.061317857126770875] 
--- ckecing 88 0 - [48.6305002155532, 48.6305002155532, 39.8645856621396, 41.44499271947993, 42.57026928138564] [nan, 0.0, -8.765914553413594, 1.5804070573403237, 1.1252765619057143]- [-0.01731435459854097, -0.04960304532800808, -0.18801870724943426, -0.24933656437620513, -0.26365375233643623] [nan, -0.03228869072946711, -0.13841566192142618, -0.061317857126770875, -0.014317187960231098] 
--- ckecing 89 0 - [48.6305002155532, 39.8645856621396, 41.44499271947993, 42.57026928138564, 39.52546616442216] [nan, -8.765914553413594, 1.5804070573403237, 1.1252765619057143, -3.044803116963479]- [-0.04960304532800808, -0.18801870724943426, -0.24933656437620513, -0.26365375233643623, -0.30140539477821293] [nan, -0.13841566192142618, -0.061317857126770875, -0.014317187960231098, -0.0377516424417767] 
--- ckecing 90 0 - [39.8645856621396, 41.44499271947993, 42.57026928138564, 39.52546616442216, 39.52546616442216] [nan, 1.5804070573403237, 1.1252765619057143, -3.044803116963479, 0.0]- [-0.18801870724943426, -0.24933656437620513, -0.26365375233643623, -0.30140539477821293, -0.30842149718918555] [nan, -0.061317857126770875, -0.014317187960231098, -0.0377516424417767, -0.007016102410972613] 
--- ckecing 91 0 - [41.44499271947993, 42.57026928138564, 39.52546616442216, 39.52546616442216, 44.157650832297065] [nan, 1.1252765619057143, -3.044803116963479, 0.0, 4.632184667874903]- [-0.24933656437620513, -0.26365375233643623, -0.30140539477821293, -0.30842149718918555, -0.252344573136087] [nan, -0.014317187960231098, -0.0377516424417767, -0.007016102410972613, 0.056076924053098554] 
--- ckecing 92 0 - [42.57026928138564, 39.52546616442216, 39.52546616442216, 44.157650832297065, 45.954239326513765] [nan, -3.044803116963479, 0.0, 4.632184667874903, 1.7965884942166994]- [-0.26365375233643623, -0.30140539477821293, -0.30842149718918555, -0.252344573136087, -0.18461372863277037] [nan, -0.0377516424417767, -0.007016102410972613, 0.056076924053098554, 0.06773084450331662] 
--- ckecing 93 0 - [39.52546616442216, 39.52546616442216, 44.157650832297065, 45.954239326513765, 36.38317369644129] [nan, 0.0, 4.632184667874903, 1.7965884942166994, -9.571065630072475]- [-0.30140539477821293, -0.30842149718918555, -0.252344573136087, -0.18461372863277037, -0.26076520337989106] [nan, -0.007016102410972613, 0.056076924053098554, 0.06773084450331662, -0.0761514747471207] 
--- ckecing 94 0 - [39.52546616442216, 44.157650832297065, 45.954239326513765, 36.38317369644129, 41.26701144263383] [nan, 4.632184667874903, 1.7965884942166994, -9.571065630072475, 4.88383774619254]- [-0.30842149718918555, -0.252344573136087, -0.18461372863277037, -0.26076520337989106, -0.24318537025535047] [nan, 0.056076924053098554, 0.06773084450331662, -0.0761514747471207, 0.01757983312454059] 
--- ckecing 95 0 - [44.157650832297065, 45.954239326513765, 36.38317369644129, 41.26701144263383, 41.52146982298288] [nan, 1.7965884942166994, -9.571065630072475, 4.88383774619254, 0.25445838034904966]- [-0.252344573136087, -0.18461372863277037, -0.26076520337989106, -0.24318537025535047, -0.21317258243429654] [nan, 0.06773084450331662, -0.0761514747471207, 0.01757983312454059, 0.030012787821053932] 
--- ckecing 96 0 - [45.954239326513765, 36.38317369644129, 41.26701144263383, 41.52146982298288, 40.2537325153196] [nan, -9.571065630072475, 4.88383774619254, 0.25445838034904966, -1.2677373076632819]- [-0.18461372863277037, -0.26076520337989106, -0.24318537025535047, -0.21317258243429654, -0.1962379917549072] [nan, -0.0761514747471207, 0.01757983312454059, 0.030012787821053932, 0.01693459067938935] 
--- ckecing 97 0 - [36.38317369644129, 41.26701144263383, 41.52146982298288, 40.2537325153196, 40.2537325153196] [nan, 4.88383774619254, 0.25445838034904966, -1.2677373076632819, 0.0]- [-0.26076520337989106, -0.24318537025535047, -0.21317258243429654, -0.1962379917549072, -0.17071026559478464] [nan, 0.01757983312454059, 0.030012787821053932, 0.01693459067938935, 0.025527726160122555] 
--- ckecing 98 0 - [41.26701144263383, 41.52146982298288, 40.2537325153196, 40.2537325153196, 40.2537325153196] [nan, 0.25445838034904966, -1.2677373076632819, 0.0, 0.0]- [-0.24318537025535047, -0.21317258243429654, -0.1962379917549072, -0.17071026559478464, -0.14074565095349922] [nan, 0.030012787821053932, 0.01693459067938935, 0.025527726160122555, 0.029964614641285414] 
--- ckecing 99 0 - [41.52146982298288, 40.2537325153196, 40.2537325153196, 40.2537325153196, 40.2537325153196] [nan, -1.2677373076632819, 0.0, 0.0, 0.0]- [-0.21317258243429654, -0.1962379917549072, -0.17071026559478464, -0.14074565095349922, -0.10925008737426734] [nan, 0.01693459067938935, 0.025527726160122555, 0.029964614641285414, 0.03149556357923189] 
--- ckecing 100 0 - [40.2537325153196, 40.2537325153196, 40.2537325153196, 40.2537325153196, 40.704675851622675] [nan, 0.0, 0.0, 0.0, 0.4509433363030766]- [-0.1962379917549072, -0.17071026559478464, -0.14074565095349922, -0.10925008737426734, -0.07500611790788136] [nan, 0.025527726160122555, 0.029964614641285414, 0.03149556357923189, 0.03424396946638597] 
--- ckecing 101 0 - [40.2537325153196, 40.2537325153196, 40.2537325153196, 40.704675851622675, 40.704675851622675] [nan, 0.0, 0.0, 0.4509433363030766, 0.0]- [-0.17071026559478464, -0.14074565095349922, -0.10925008737426734, -0.07500611790788136, -0.04385455541779959] [nan, 0.029964614641285414, 0.03149556357923189, 0.03424396946638597, 0.031151562490081774] 
--- ckecing 102 0 - [40.2537325153196, 40.2537325153196, 40.704675851622675, 40.704675851622675, 47.66764439627121] [nan, 0.0, 0.4509433363030766, 0.0, 6.9629685446485325]- [-0.14074565095349922, -0.10925008737426734, -0.07500611790788136, -0.04385455541779959, 0.032327107812257894] [nan, 0.03149556357923189, 0.03424396946638597, 0.031151562490081774, 0.07618166323005748] 
--- ckecing 103 0 - [40.2537325153196, 40.704675851622675, 40.704675851622675, 47.66764439627121, 48.439795361353994] [nan, 0.4509433363030766, 0.0, 6.9629685446485325, 0.7721509650827869]- [-0.10925008737426734, -0.07500611790788136, -0.04385455541779959, 0.032327107812257894, 0.08990768236172397] [nan, 0.03424396946638597, 0.031151562490081774, 0.07618166323005748, 0.05758057454946608] 
--- ckecing 104 0 - [40.704675851622675, 40.704675851622675, 47.66764439627121, 48.439795361353994, 48.439795361353994] [nan, 0.0, 6.9629685446485325, 0.7721509650827869, 0.0]- [-0.07500611790788136, -0.04385455541779959, 0.032327107812257894, 0.08990768236172397, 0.12686247848574606] [nan, 0.031151562490081774, 0.07618166323005748, 0.05758057454946608, 0.03695479612402208] 
--- ckecing 105 0 - [40.704675851622675, 47.66764439627121, 48.439795361353994, 48.439795361353994, 47.62483813667921] [nan, 6.9629685446485325, 0.7721509650827869, 0.0, -0.8149572246747852]- [-0.04385455541779959, 0.032327107812257894, 0.08990768236172397, 0.12686247848574606, 0.14291946980900283] [nan, 0.07618166323005748, 0.05758057454946608, 0.03695479612402208, 0.016056991323256775] 
--- ckecing 106 0 - [47.66764439627121, 48.439795361353994, 48.439795361353994, 47.62483813667921, 51.528075336498546] [nan, 0.7721509650827869, 0.0, -0.8149572246747852, 3.903237199819337]- [0.032327107812257894, 0.08990768236172397, 0.12686247848574606, 0.14291946980900283, 0.17598130081213526] [nan, 0.05758057454946608, 0.03695479612402208, 0.016056991323256775, 0.033061831003132425] 
--- ckecing 107 0 - [48.439795361353994, 48.439795361353994, 47.62483813667921, 51.528075336498546, 44.02052280243158] [nan, 0.0, -0.8149572246747852, 3.903237199819337, -7.507552534066967]- [0.08990768236172397, 0.12686247848574606, 0.14291946980900283, 0.17598130081213526, 0.13779510332086808] [nan, 0.03695479612402208, 0.016056991323256775, 0.033061831003132425, -0.03818619749126717] 
--- ckecing 108 0 - [48.439795361353994, 47.62483813667921, 51.528075336498546, 44.02052280243158, 44.02052280243158] [nan, -0.8149572246747852, 3.903237199819337, -7.507552534066967, 0.0]- [0.12686247848574606, 0.14291946980900283, 0.17598130081213526, 0.13779510332086808, 0.11088475677665255] [nan, 0.016056991323256775, 0.033061831003132425, -0.03818619749126717, -0.026910346544215535] 
--- ckecing 109 0 - [47.62483813667921, 51.528075336498546, 44.02052280243158, 44.02052280243158, 48.617114252012435] [nan, 3.903237199819337, -7.507552534066967, 0.0, 4.596591449580856]- [0.14291946980900283, 0.17598130081213526, 0.13779510332086808, 0.11088475677665255, 0.12091779991717727] [nan, 0.033061831003132425, -0.03818619749126717, -0.026910346544215535, 0.010033043140524722] 
--- ckecing 110 0 - [51.528075336498546, 44.02052280243158, 44.02052280243158, 48.617114252012435, 49.510063084493325] [nan, -7.507552534066967, 0.0, 4.596591449580856, 0.8929488324808901]- [0.17598130081213526, 0.13779510332086808, 0.11088475677665255, 0.12091779991717727, 0.13033034019993367] [nan, -0.03818619749126717, -0.026910346544215535, 0.010033043140524722, 0.009412540282756399] 
--- ckecing 111 0 - [44.02052280243158, 44.02052280243158, 48.617114252012435, 49.510063084493325, 56.00548204410871] [nan, 0.0, 4.596591449580856, 0.8929488324808901, 6.495418959615385]- [0.13779510332086808, 0.11088475677665255, 0.12091779991717727, 0.13033034019993367, 0.1781304427559866] [nan, -0.026910346544215535, 0.010033043140524722, 0.009412540282756399, 0.04780010255605294] 
--- ckecing 112 0 - [44.02052280243158, 48.617114252012435, 49.510063084493325, 56.00548204410871, 59.48410079595639] [nan, 4.596591449580856, 0.8929488324808901, 6.495418959615385, 3.4786187518476765]- [0.11088475677665255, 0.12091779991717727, 0.13033034019993367, 0.1781304427559866, 0.2298486007504726] [nan, 0.010033043140524722, 0.009412540282756399, 0.04780010255605294, 0.05171815799448598] 
--- ckecing 113 0 - [48.617114252012435, 49.510063084493325, 56.00548204410871, 59.48410079595639, 55.71058607396269] [nan, 0.8929488324808901, 6.495418959615385, 3.4786187518476765, -3.773514721993699]- [0.12091779991717727, 0.13033034019993367, 0.1781304427559866, 0.2298486007504726, 0.23037154281548777] [nan, 0.009412540282756399, 0.04780010255605294, 0.05171815799448598, 0.0005229420650151861] 
--- ckecing 114 0 - [49.510063084493325, 56.00548204410871, 59.48410079595639, 55.71058607396269, 57.21385757580691] [nan, 6.495418959615385, 3.4786187518476765, -3.773514721993699, 1.5032715018442246]- [0.13033034019993367, 0.1781304427559866, 0.2298486007504726, 0.23037154281548777, 0.23207720034280133] [nan, 0.04780010255605294, 0.05171815799448598, 0.0005229420650151861, 0.0017056575273135532] 
--- ckecing 115 0 - [56.00548204410871, 59.48410079595639, 55.71058607396269, 57.21385757580691, 55.19627219637214] [nan, 3.4786187518476765, -3.773514721993699, 1.5032715018442246, -2.0175853794347702]- [0.1781304427559866, 0.2298486007504726, 0.23037154281548777, 0.23207720034280133, 0.21093143776450987] [nan, 0.05171815799448598, 0.0005229420650151861, 0.0017056575273135532, -0.021145762578291455] 
--- ckecing 116 0 - [59.48410079595639, 55.71058607396269, 57.21385757580691, 55.19627219637214, 55.19627219637214] [nan, -3.773514721993699, 1.5032715018442246, -2.0175853794347702, 0.0]- [0.2298486007504726, 0.23037154281548777, 0.23207720034280133, 0.21093143776450987, 0.18757776765914003] [nan, 0.0005229420650151861, 0.0017056575273135532, -0.021145762578291455, -0.023353670105369845] 
--- ckecing 117 0 - [55.71058607396269, 57.21385757580691, 55.19627219637214, 55.19627219637214, 50.076249762912255] [nan, 1.5032715018442246, -2.0175853794347702, 0.0, -5.120022433459887]- [0.23037154281548777, 0.23207720034280133, 0.21093143776450987, 0.18757776765914003, 0.13491898547357348] [nan, 0.0017056575273135532, -0.021145762578291455, -0.023353670105369845, -0.05265878218556655] 
--- ckecing 118 0 - [57.21385757580691, 55.19627219637214, 55.19627219637214, 50.076249762912255, 63.696144254080174] [nan, -2.0175853794347702, 0.0, -5.120022433459887, 13.61989449116792]- [0.23207720034280133, 0.21093143776450987, 0.18757776765914003, 0.13491898547357348, 0.20291508005778788] [nan, -0.021145762578291455, -0.023353670105369845, -0.05265878218556655, 0.0679960945842144] 
--- ckecing 119 0 - [55.19627219637214, 55.19627219637214, 50.076249762912255, 63.696144254080174, 63.696144254080174] [nan, 0.0, -5.120022433459887, 13.61989449116792, 0.0]- [0.21093143776450987, 0.18757776765914003, 0.13491898547357348, 0.20291508005778788, 0.2346565099267785] [nan, -0.023353670105369845, -0.05265878218556655, 0.0679960945842144, 0.03174142986899062] 
--- ckecing 120 0 - [55.19627219637214, 50.076249762912255, 63.696144254080174, 63.696144254080174, 44.23454173807589] [nan, -5.120022433459887, 13.61989449116792, 0.0, -19.461602516004284]- [0.18757776765914003, 0.13491898547357348, 0.20291508005778788, 0.2346565099267785, 0.0915039404941177] [nan, -0.05265878218556655, 0.0679960945842144, 0.03174142986899062, -0.1431525694326608] 
--- ckecing 121 0 - [50.076249762912255, 63.696144254080174, 63.696144254080174, 44.23454173807589, 44.23454173807589] [nan, 13.61989449116792, 0.0, -19.461602516004284, 0.0]- [0.13491898547357348, 0.20291508005778788, 0.2346565099267785, 0.0915039404941177, -0.004001551221156696] [nan, 0.0679960945842144, 0.03174142986899062, -0.1431525694326608, -0.0955054917152744] 
